,Date,Season,Vụ nuôi,module_name,ao,Loại ao,Giai đoạn,Công nghệ nuôi,area,Giống tôm,Ngày thả,Tuổi tôm,Time,Mực nước,Nhiệt độ,pH,Độ mặn,TDS,Độ đục,DO,Độ màu,Độ trong,Độ kiềm,Độ cứng,Nitrat,Amoni,Nitrit,Oxy bão hòa,Phosphate (PO43-),Silica,Column1,Size Tôm,Con/Kg,Cường độ sáng,Canxi,Kali,Magie,Thế oxy hóa khử,Tỷ trọng,hoachat_aminox_aqua,hoachat_aqua_c,hoachat_biosol,hoachat_chế_phẩm_vi_sinh__em,hoachat_chế_phẩm_vi_sinh_em,hoachat_doromit,hoachat_genplus,hoachat_kali_belarus,hoachat_kali_canada,hoachat_magie_clorua,hoachat_magnesium_chloride,hoachat_mật_rỉ_đường,hoachat_natri_bicarbonate,hoachat_organic,hoachat_sago_hepasol,hoachat_sodium_bicarbonate,hoachat_toppodine,hoachat_toppond,hoachat_vemevit,hoachat_vi_sinh_hiếu_khí,hoachat_vitapro,hoachat_vôi_nóng,loai_ao,sheet,thucan_beo,thucan_lysine,thucan_protein_tho,thucan_xo_tho,Áp suất thành phần Oxy,Điện trở suất,Điện áp ngoài,Độ dẫn riêng,Độ dẫn thực,Time.1
11,10/2/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,22.0,34.0,8.0,110.0,27.64367104,7.767691612,20.69047928,21.18150902,96.8,6.133030891,365.0,14.0,186.0,4000.0,0.0,6.75,0.0,87.38339233,2.1,2.9,,,,3256.0,,,,112.7663803,1.011786461,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.425,9.75,1.0,134.0226898,29.2121067,17.21899986,32586.93555,34232.38281,10/2/2022 15:00
15,10/4/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,24.0,36.0,8.0,110.0,27.61276817,7.786937714,21.8439827,22.24751282,78.9,5.986084938,343.0,16.0,183.0,4000.0,0.0,9.85,0.01,85.79615021,2.19,3.75,,,,2389.0,,,,89.25592041,1.012658119,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.5,0.425,9.75,1.0,131.59729,27.828022,17.21899986,34226.94141,35935.0,10/4/2022 15:00
36,10/14/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,34.0,46.0,14.0,80.0,29.0260601,7.732223511,21.58951378,22.00410461,80.6,5.379449844,333.0,25.1,188.0,4500.0,0.3,13.8,0.028,78.84235382,3.66,2.5,,,,20144.0,,,,111.7214203,1.012025356,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.2,0.34,7.8,0.8,120.5395966,27.43059158,17.18300056,33852.46875,36455.64844,10/14/2022 21:00
37,10/15/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,35.0,47.0,8.0,110.0,26.47262764,8.059837341,21.40957832,21.85633087,61.1,5.946390152,273.0,15.0,198.0,4000.0,0.3,10.2,0.037,83.38053131,2.66,3.35,,,,8693.0,,,,94.94390869,1.012678504,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.2,0.66,15.6,1.6,128.205307,28.92605782,17.19199944,33625.125,34570.90625,10/15/2022 15:00
38,10/15/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,35.0,47.0,14.0,110.0,29.8250351,7.698545456,21.70829964,22.10969543,77.2,5.541137218,332.0,14.0,211.0,4500.0,0.1,14.6,0.039,,3.4,3.45,,,,18293.0,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,,,,,,10/15/2022 21:00
39,10/15/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,35.0,47.0,17.0,110.0,29.1799736,7.721484184,22.3821373,22.73188591,77.2,5.269753456,332.0,14.0,188.0,,,,,78.28673553,,,,,,18293.0,,,,138.1811218,1.012567163,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,0.5,0.16,3.9,0.4,118.8605652,26.480093,17.45299911,34972.13281,37764.21875,10/16/2022 0:00
40,10/17/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,37.0,49.0,8.0,80.0,27.81696129,7.982909679,22.98602295,23.29409027,62.8,5.977570057,289.0,32.5,198.0,4000.0,0.0,10.8,0.047,86.52030182,2.25,2.6,,,,12588.0,,,,107.7279129,1.013448715,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,132.6478119,26.47937775,17.18300056,35837.0625,37765.23828,10/17/2022 15:00
41,10/17/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,37.0,49.0,14.0,80.0,29.81116486,7.889775753,22.96883392,23.26567841,63.6,5.658355236,311.0,25.7,202.0,4500.0,2.3,12.4,0.057,84.65748596,2.29,2.85,,,,28599.0,,,,113.4571075,1.012800455,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.0,0.32,7.8,0.8,129.1832733,25.58688927,17.21899986,35793.35156,39082.51563,10/17/2022 21:00
42,10/18/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,38.0,50.0,8.0,110.0,27.9106102,7.828726292,22.46021271,22.81167984,112.1,5.798797131,393.0,16.0,198.0,5000.0,0.1,13.3,0.073,83.81925964,2.0,4.75,,,,10589.0,,,,110.5102539,1.013026476,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,2.12,0.652,15.6,1.6,128.4797668,26.99353027,17.21899986,35094.89453,37045.91406,10/18/2022 15:00
43,10/18/2022 7:00,Rainy,Vụ 2-2022,A14,A14N18,Circle,Nuôi 1,"one period, exchange water",834,MPNT,38.0,50.0,14.0,110.0,29.74167442,7.819681644,21.9131279,22.29846764,128.2,5.723896503,401.0,16.0,204.0,4500.0,2.9,13.1,0.073,85.04399109,2.07,2.95,,,,14253.0,,,,124.2789307,1.012036324,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,,A14N18,1.59,0.489,11.7,1.2,129.7953949,26.72922707,17.20100021,34305.33594,37412.23047,10/18/2022 21:00
